alpha,beta,r2,nobs,stock,method,observations
0.006190913451950603,2.6472395829095268,0.256978519044213,243,新易盛,contemporaneous,243
-0.0009218125553546138,1.1288685621487464,0.5946932922125656,243,方正证券,contemporaneous,243
-0.0005302413358231135,1.317686402275085,0.4247859460014086,242,时代电气,contemporaneous,242
-0.0003529361736287319,1.8256786379827155,0.2396868020470192,243,昆仑万维,contemporaneous,243
-0.0005679970731034868,0.6347267397717484,0.11054405210843765,243,星宇股份,contemporaneous,243
-6.573732035107397e-06,0.4839485503123204,0.09058376696031734,243,春秋航空,contemporaneous,243
-0.0013852992909133258,1.393056859633095,0.2423763101214622,243,晶澳科技,contemporaneous,243
-0.0001306728964397734,1.6257360471641755,0.3021125946441041,243,晶盛机电,contemporaneous,243
-0.001881197455195818,1.496695833176714,0.36329910770521845,242,晶科能源,contemporaneous,242
-0.0020170442723198073,1.2923353847291699,0.2714646897883093,243,智飞生物,contemporaneous,243
0.00026091817195235466,0.22220437695061718,0.0340274063549163,243,杭州银行,contemporaneous,243
-0.00043204643988356686,0.3853796385550218,0.10326345659063108,243,格力电器,contemporaneous,243
-0.0012824898633675148,0.688688641456507,0.1157621551824386,243,欧派家居,contemporaneous,243
-0.00027139006510379805,1.684122484651908,0.29057827879968146,243,歌尔股份,contemporaneous,243
0.00011509150160718472,1.3214935000541472,0.34438994057978833,243,正泰电器,contemporaneous,243
-0.0005388354026902129,1.3375544264245232,0.3685464760474123,243,比亚迪,contemporaneous,243
-0.00031792150331228885,0.3674394347358889,0.08022540169364178,243,民生银行,contemporaneous,243
0.00031255899643852506,1.425247215724161,0.3361759113584173,243,汇川技术,contemporaneous,243
0.0004545674479268141,0.08728585425993246,0.004541697393008359,243,江苏银行,contemporaneous,243
0.0035508354722116144,1.4200857975519918,0.24619866881034436,243,江西铜业,contemporaneous,243
0.0019757661299810124,1.8704973105075267,0.21761779869736142,243,沪电股份,contemporaneous,243
-0.0002560154767930543,1.531110833872753,0.282174192449276,242,沪硅产业,contemporaneous,242
-0.00035978275767989637,1.2321146054766028,0.19927733283469462,243,泰格医药,contemporaneous,243
-0.0005451129910556205,0.8342637848024966,0.19730163577639914,243,泸州老窖,contemporaneous,243
-0.0013645371140155592,0.5359823522667857,0.21020629144367087,243,洋河股份,contemporaneous,243
0.003918990290092045,1.6018634565156538,0.29085682206169206,243,洛阳钼业,contemporaneous,243
-0.0011848755514383717,1.1433262256559233,0.6381519575302199,243,浙商证券,contemporaneous,243
0.00023310473928148234,0.2620592689266883,0.0548210059417471,243,浙商银行,contemporaneous,243
-0.0005035943548770214,0.4064915706478591,0.09881107892411711,243,浙能电力,contemporaneous,243
0.0007243826478731314,0.4248282735786312,0.06772369276888723,243,浦发银行,contemporaneous,243
5.45192122183083e-05,1.9619234331669595,0.41950320873605784,243,浪潮信息,contemporaneous,243
0.001016964232336798,1.9181657891596582,0.2406579647630811,242,海光信息,contemporaneous,242
0.001035819101935963,0.9243754766870627,0.13878864962773718,243,海南机场,contemporaneous,243
0.00045794908885692754,0.40732171482111473,0.04777435412025044,243,海大集团,contemporaneous,243
-0.0011415165537708373,0.6001633594863309,0.24788409449473925,243,海天味业,contemporaneous,243
-0.0006433571526821881,0.8175016500674213,0.27435692948212764,243,海尔智家,contemporaneous,243
-0.0005371209706392919,0.9394066200764493,0.3833278346289315,243,海康威视,contemporaneous,243
-0.0003508953228746775,0.415621783840473,0.06640197868213082,243,海螺水泥,contemporaneous,243
-0.00048752145159265247,1.4939342569726386,0.5681779804838394,19,海通证券,contemporaneous,19
-0.0005318963540009676,1.7041856473209362,0.22632572980198118,243,润泽科技,contemporaneous,243
0.0029366493857694645,2.087022905257848,0.2681178496883567,243,深南电路,contemporaneous,243
-1.1256656933155622e-05,0.4360559429252972,0.09404490270401167,243,温氏股份,contemporaneous,243
0.0006492142174335516,0.8828232827242091,0.23600209577909304,243,潍柴动力,contemporaneous,243
-0.0010783058309600463,0.9159697418287012,0.1693423822243071,243,潞安环能,contemporaneous,243
0.0011212652924443088,2.01164948293499,0.4359242517680444,242,澜起科技,contemporaneous,242
-0.0013818676920433664,1.0927482770133912,0.4439003722031575,243,爱尔眼科,contemporaneous,243
-0.0014674372883784347,1.053191644192208,0.23705009287982437,243,爱美客,contemporaneous,243
-0.0011031640109425717,0.31310913321331507,0.10500286575182194,243,片仔癀,contemporaneous,243
0.0010102705890790492,0.529233945325263,0.09694761117814144,243,牧原股份,contemporaneous,243
0.001658403412087967,1.419862376074594,0.302167934617673,243,特变电工,contemporaneous,243
0.001521508612027742,1.5697216911641392,0.29898551265023465,243,璞泰来,contemporaneous,243
0.003923312124896012,2.0013468135754255,0.24600641858064887,243,生益科技,contemporaneous,243
0.00040939404793467575,1.3592053055662887,0.16443178294329364,243,用友网络,contemporaneous,243
-0.0007034668516885588,1.1079177832778917,0.6185662485093071,243,申万宏源,contemporaneous,243
-0.0005624146715410439,0.4408176700141684,0.26827265693073743,243,白云山,contemporaneous,243
0.001996057310621289,0.7911308951063624,0.05257260518586737,242,百利天恒,contemporaneous,242
0.0015521835214126834,1.2143150303362995,0.3162136880684663,243,盐湖股份,contemporaneous,243
0.0013051831494593352,1.8230882083657702,0.33323936211204896,242,盛美上海,contemporaneous,242
-0.002004814851173366,1.30843206614926,0.13041628518075776,242,石头科技,contemporaneous,242
-0.0007572590834490616,1.1323823440900453,0.2772594740887805,243,福斯特,contemporaneous,243
-4.407542348606498e-05,0.6965081781621636,0.18776664873981153,243,福耀玻璃,contemporaneous,243
-0.001578240117139368,1.3505861882294763,0.2512134840336373,243,福莱特,contemporaneous,243
-0.00017170842688088905,0.640464763642933,0.0616790057934512,243,科伦药业,contemporaneous,243
-0.0005096991184667356,1.2196843401341178,0.351092464180248,243,科大讯飞,contemporaneous,243
0.000617217007051395,1.6696235239777262,0.29600339640516826,243,立讯精密,contemporaneous,243
0.00012410146801574508,1.3504617565583554,0.3250310036353151,241,紫光国微,contemporaneous,241
-0.0014326058309872417,1.7452647017749139,0.44562170970413384,243,紫光股份,contemporaneous,243
0.0028045880823605283,1.3206477433355754,0.29783770008034327,243,紫金矿业,contemporaneous,243
-0.000799940673797909,1.2238578678859797,0.4712359322187972,243,红塔证券,contemporaneous,243
-0.002051363652558209,1.3074534225180139,0.3167164501198386,243,纳思达,contemporaneous,243
0.00010950338316285973,0.4965101826542107,0.13547858425938175,243,美的集团,contemporaneous,243
-0.0002458471575583649,0.510083493058866,0.05595729398323557,242,联影医疗,contemporaneous,242
-0.0004615731292541377,0.6979511478164695,0.1308538251683803,243,航发动力,contemporaneous,243
-0.000855703446567139,1.1473994130344503,0.1847497831130197,243,芒果超媒,contemporaneous,243
0.0006536729578682317,0.8829179337801827,0.19940271713088364,243,荣盛石化,contemporaneous,243
0.0014243144525104127,1.5789896222220499,0.2847616516384651,243,药明康德,contemporaneous,243
