alpha,beta,r2,nobs,year_month,observations,stock,method
-0.001548698649553427,0.8278770424082376,0.472902161821691,17,2025-10-01,17,亿联网络,contemporaneous
-0.002495561799522698,0.5434629292697088,0.19605532250475166,20,2025-11-01,20,亿联网络,contemporaneous
0.001806739012536633,0.6242490434187736,0.15112025074880464,23,2025-12-01,23,亿联网络,contemporaneous
-0.0006315202913943292,0.8645950428294211,0.28733520164564397,18,2025-01-01,18,今世缘,contemporaneous
0.011731752461458776,-0.43443816955169057,0.03855673535459414,18,2025-02-01,18,今世缘,contemporaneous
0.00013290926992925393,0.9109466851433154,0.11026363231510039,21,2025-03-01,21,今世缘,contemporaneous
-0.00449497174816452,0.33597055797609615,0.057523850165963175,21,2025-04-01,21,今世缘,contemporaneous
-0.004507322485207103,0.750739644970414,0.2237668182286302,19,2025-05-01,19,今世缘,contemporaneous
-0.00658752101465908,1.4781912814754612,0.2869450367542197,20,2025-06-01,20,今世缘,contemporaneous
-0.001585101244723755,1.3453786542229085,0.38887242113946885,23,2025-07-01,23,今世缘,contemporaneous
-0.000218276333506347,1.0522034542158436,0.28320179611331686,21,2025-08-01,21,今世缘,contemporaneous
-0.004689263472741581,0.24659927829708891,0.05349763538741037,22,2025-09-01,22,今世缘,contemporaneous
-0.0006653599543447975,-0.08888077613844274,0.009881954591686837,17,2025-10-01,17,今世缘,contemporaneous
-0.0006761060955932099,0.5095346480391549,0.16245636039058842,20,2025-11-01,20,今世缘,contemporaneous
-0.00396517530508959,0.4205593140369339,0.07971061621352638,23,2025-12-01,23,今世缘,contemporaneous
-0.0037527978080751016,0.4317283090323599,0.2813625968369039,18,2025-01-01,18,伊利股份,contemporaneous
0.0004046120268906333,0.5547171033830043,0.11888405079977571,18,2025-02-01,18,伊利股份,contemporaneous
-0.00010346615855882013,2.2721067026475086,0.6870948071614612,21,2025-03-01,21,伊利股份,contemporaneous
0.0035128294192334217,0.476986051237296,0.23664905711285122,21,2025-04-01,21,伊利股份,contemporaneous
0.000871347769316216,0.10180064832418353,0.006297444136023733,19,2025-05-01,19,伊利股份,contemporaneous
-0.002551225363995607,0.40176616190127595,0.11398568410344556,20,2025-06-01,20,伊利股份,contemporaneous
-0.0019485292633615533,0.81580037094647,0.2921564119031248,23,2025-07-01,23,伊利股份,contemporaneous
-0.00046131016857355696,0.5255540134949113,0.20153029380693266,21,2025-08-01,21,伊利股份,contemporaneous
-0.0021088544660861548,0.024305756999859936,0.0009640424121418745,22,2025-09-01,22,伊利股份,contemporaneous
0.000296693867693163,0.1562042492162338,0.08087410978110199,17,2025-10-01,17,伊利股份,contemporaneous
0.003994515273060405,0.3677952075819285,0.07307349985245903,20,2025-11-01,20,伊利股份,contemporaneous
-0.0006751994362152916,0.24161317737990137,0.0753055393963592,23,2025-12-01,23,伊利股份,contemporaneous
0.004869167164899566,2.0960060043313904,0.47752714876621216,17,2025-01-01,17,传音控股,contemporaneous
-0.004936200911240499,0.7925356888151999,0.07171504284797425,18,2025-02-01,18,传音控股,contemporaneous
-0.0008717531417738208,0.7822109493408835,0.1022711305192956,21,2025-03-01,21,传音控股,contemporaneous
-0.006813513071973803,1.3213954984369647,0.48041603593066384,21,2025-04-01,21,传音控股,contemporaneous
-0.0026948333654973552,1.2603263401637739,0.20421714868140584,19,2025-05-01,19,传音控股,contemporaneous
0.003328771817055221,1.3188546929881073,0.07329511901775754,20,2025-06-01,20,传音控股,contemporaneous
-0.001764947074735752,-0.03946154846354183,0.00023448033364692478,23,2025-07-01,23,传音控股,contemporaneous
0.008662009175236341,-0.08053934200264326,0.0006777576503612659,21,2025-08-01,21,传音控股,contemporaneous
0.0018340662593005885,0.6252389235740023,0.02975201815051043,22,2025-09-01,22,传音控股,contemporaneous
-0.012030937923369567,1.3022382002123973,0.34900181604131564,17,2025-10-01,17,传音控股,contemporaneous
-0.009128812325076133,-0.6177356805560359,0.055216196849646404,20,2025-11-01,20,传音控股,contemporaneous
0.0002650301571771726,1.7547131410807983,0.11338382990946128,23,2025-12-01,23,传音控股,contemporaneous
-0.0018613925572200903,0.9247417737214452,0.4029333482510792,18,2025-01-01,18,保利发展,contemporaneous
0.0014945877796560018,1.0460215367277925,0.3140840087161999,18,2025-02-01,18,保利发展,contemporaneous
-0.002390486033112101,0.9979330464590471,0.41419968996442513,21,2025-03-01,21,保利发展,contemporaneous
0.0023309228421160536,0.9908532731546402,0.31852104512318125,21,2025-04-01,21,保利发展,contemporaneous
-0.002015260985196421,0.5125632837032447,0.1623000597136598,19,2025-05-01,19,保利发展,contemporaneous
-0.0014333453786360782,1.0145598243143479,0.39979813596234604,20,2025-06-01,20,保利发展,contemporaneous
-0.002956577224257903,1.5738998908503348,0.43217386154498183,23,2025-07-01,23,保利发展,contemporaneous
-0.003633663277894373,0.976907641850774,0.40857941969991285,21,2025-08-01,21,保利发展,contemporaneous
-0.00077449161317771,0.18161515259662436,0.02252625805156727,22,2025-09-01,22,保利发展,contemporaneous
-0.0040950788708543386,0.11634080452374435,0.05234646011407906,17,2025-10-01,17,保利发展,contemporaneous
-0.003694095458460064,0.24343476279492554,0.042883686719191516,20,2025-11-01,20,保利发展,contemporaneous
-0.004850017777671095,0.5257686217354158,0.04867869541071557,23,2025-12-01,23,保利发展,contemporaneous
-0.004190056449434721,1.4497946727022166,0.7392611510673959,18,2025-01-01,18,信达证券,contemporaneous
0.008412259528330157,1.6502219738490862,0.23840776431325372,18,2025-02-01,18,信达证券,contemporaneous
0.0016523903435198021,3.001972139158339,0.5904196447639622,21,2025-03-01,21,信达证券,contemporaneous
-0.003100243325895153,1.3063828524161227,0.8174266426943956,21,2025-04-01,21,信达证券,contemporaneous
-0.0024205857614337904,1.9052947365048167,0.62318675270372,19,2025-05-01,19,信达证券,contemporaneous
0.003939651172168214,4.206626053834747,0.4986767247105005,20,2025-06-01,20,信达证券,contemporaneous
-0.0040029528406171294,1.362724867448693,0.3647297565675005,23,2025-07-01,23,信达证券,contemporaneous
-0.0039029905633410867,2.8213776619351743,0.5424945414383648,21,2025-08-01,21,信达证券,contemporaneous
-0.002222366851907524,1.0242223468490983,0.1810655891523303,22,2025-09-01,22,信达证券,contemporaneous
-6.568451098764791e-05,0.8166366867900181,0.30429366204179764,17,2025-10-01,17,信达证券,contemporaneous
-0.004601507209086614,0.9796672483216707,0.39815768377592053,13,2025-11-01,13,信达证券,contemporaneous
0.0011099325366530066,-1.3693085915792862,0.41610205733793626,10,2025-12-01,10,信达证券,contemporaneous
0.013935112651040069,1.9225948026867354,0.21682010710532829,18,2025-01-01,18,兆易创新,contemporaneous
0.0008465867013154914,1.4903302244267276,0.15339641026816708,18,2025-02-01,18,兆易创新,contemporaneous
-0.005433824155787326,1.8969272846619498,0.4145177615731912,21,2025-03-01,21,兆易创新,contemporaneous
0.0070319184073549075,1.3857768815493836,0.4049538474316361,21,2025-04-01,21,兆易创新,contemporaneous
-0.0073665304642941114,0.4326742838527758,0.018709725171011216,19,2025-05-01,19,兆易创新,contemporaneous
0.0050016929595463906,0.9192913019473063,0.07632612478116074,20,2025-06-01,20,兆易创新,contemporaneous
-0.0021927782591498386,0.370281248876315,0.015409635800583632,23,2025-07-01,23,兆易创新,contemporaneous
0.0034434050579589077,2.136842837692477,0.3090667278696413,21,2025-08-01,21,兆易创新,contemporaneous
0.010195988870312058,2.950710851777817,0.4000153634520883,22,2025-09-01,22,兆易创新,contemporaneous
0.0027516231562142706,3.02240634435735,0.6107863379087612,17,2025-10-01,17,兆易创新,contemporaneous
0.0017828412206221033,4.060954996336488,0.7080558694437338,20,2025-11-01,20,兆易创新,contemporaneous
0.0009799951317685475,1.6678159643486437,0.21304306891812064,23,2025-12-01,23,兆易创新,contemporaneous
0.0022670223128603293,2.1879317962964477,0.7894210415745123,18,2025-01-01,18,先导智能,contemporaneous
0.008001546701284638,1.4293415065064896,0.16676610035674466,18,2025-02-01,18,先导智能,contemporaneous
-0.0038074819488002347,0.4287907519509882,0.03197909473428673,21,2025-03-01,21,先导智能,contemporaneous
0.001318270032038021,2.2694770318539583,0.7999523042376736,21,2025-04-01,21,先导智能,contemporaneous
-0.00152818527972999,1.713901587165958,0.376369621671062,19,2025-05-01,19,先导智能,contemporaneous
0.009342112446261402,1.5856250426496765,0.15764646995648557,20,2025-06-01,20,先导智能,contemporaneous
-0.002016743860186353,2.1927587722808557,0.4172437975625076,23,2025-07-01,23,先导智能,contemporaneous
0.009895226758137187,1.4944636261744118,0.07409901797913909,21,2025-08-01,21,先导智能,contemporaneous
0.025168142088703466,1.7309135794655528,0.07848308402903836,22,2025-09-01,22,先导智能,contemporaneous
-0.002369356323189598,3.179057494223163,0.541867571906034,17,2025-10-01,17,先导智能,contemporaneous
-0.006415449295822534,1.518452472115035,0.1677777707896726,20,2025-11-01,20,先导智能,contemporaneous
-0.0014655020541836416,2.463800310996727,0.7107428047119186,23,2025-12-01,23,先导智能,contemporaneous
-0.0010039449665059264,1.5299996792796353,0.7712815238648345,18,2025-01-01,18,光大证券,contemporaneous
0.0005164981856033818,1.4822068030327755,0.6895377170021583,18,2025-02-01,18,光大证券,contemporaneous
-0.0013713136168040257,1.0241404711545472,0.6735470422857578,21,2025-03-01,21,光大证券,contemporaneous
-0.0007588262527897444,1.3089287843582251,0.9452406832418562,21,2025-04-01,21,光大证券,contemporaneous
-0.0007363307200991178,1.3502766325593316,0.6226208001808493,19,2025-05-01,19,光大证券,contemporaneous
0.0019027542386024546,2.692258540791701,0.3953267755474009,20,2025-06-01,20,光大证券,contemporaneous
-0.0014997919080776538,1.3691822126643767,0.32684560660312467,23,2025-07-01,23,光大证券,contemporaneous
-0.0030600161540255346,1.7518664575481993,0.36611206912201943,21,2025-08-01,21,光大证券,contemporaneous
-0.0039398265498612,0.7852044066344472,0.30895863870902107,22,2025-09-01,22,光大证券,contemporaneous
-0.0006442306688076866,0.5519213697306756,0.43329449458660674,17,2025-10-01,17,光大证券,contemporaneous
-0.002194376811286802,0.8415256809315466,0.6358485235009634,20,2025-11-01,20,光大证券,contemporaneous
-0.00019231899592913836,0.7778256182991496,0.35325638024843486,23,2025-12-01,23,光大证券,contemporaneous
0.0032066058057807576,0.9084950342680429,0.2759387300789288,18,2025-01-01,18,光大银行,contemporaneous
-0.0015818651742680807,0.02428580188848433,0.0006236478976463511,18,2025-02-01,18,光大银行,contemporaneous
0.0003026316096564805,0.5526380278608416,0.18935384467580396,21,2025-03-01,21,光大银行,contemporaneous
0.0012326943754086628,0.8097292658241577,0.4970879605664009,21,2025-04-01,21,光大银行,contemporaneous
0.0021473922174396016,0.4868873229658428,0.10793096800747604,19,2025-05-01,19,光大银行,contemporaneous
0.001468061285259651,0.6404275513812289,0.0956712847819211,20,2025-06-01,20,光大银行,contemporaneous
-0.00025866626301009575,0.09231034230773244,0.0022450278269572355,23,2025-07-01,23,光大银行,contemporaneous
-0.00516082996712778,0.4146770323230957,0.0848549531330619,21,2025-08-01,21,光大银行,contemporaneous
-0.005214477033005219,-0.0453059716784447,0.0022459738389816186,22,2025-09-01,22,光大银行,contemporaneous
-0.0002855416333297899,0.1542077666064272,0.023119512282277266,17,2025-10-01,17,光大银行,contemporaneous
0.004343138624908334,0.328986296994422,0.07110088916863433,20,2025-11-01,20,光大银行,contemporaneous
-0.0014988881079382181,0.07186379753557975,0.004870877527714312,23,2025-12-01,23,光大银行,contemporaneous
-0.001502526322262472,0.7663660818865351,0.4858391926019634,18,2025-01-01,18,兖矿能源,contemporaneous
-0.0008417271497678444,0.05390198440108708,0.002815021795144812,18,2025-02-01,18,兖矿能源,contemporaneous
0.0002476835752315662,0.013550798628838262,7.783103791092483e-05,21,2025-03-01,21,兖矿能源,contemporaneous
-0.0023301656045609607,1.2214059235116714,0.7882682587016323,21,2025-04-01,21,兖矿能源,contemporaneous
0.0016364956716083156,1.2516535203896353,0.4246905176839888,19,2025-05-01,19,兖矿能源,contemporaneous
-0.0006580272895897561,0.042085150468060745,0.0006949613218494299,20,2025-06-01,20,兖矿能源,contemporaneous
-0.0011114487675135312,1.8767989105912286,0.3208048514061016,23,2025-07-01,23,兖矿能源,contemporaneous
-0.001105599466672685,0.5137722940596817,0.10157087218089877,21,2025-08-01,21,兖矿能源,contemporaneous
0.0013890824512270369,0.4048986566668248,0.06703634921882862,22,2025-09-01,22,兖矿能源,contemporaneous
0.006129755517136555,-0.20584379132140854,0.01640002326940293,17,2025-10-01,17,兖矿能源,contemporaneous
-0.001487715112483425,0.9851756380891842,0.24454717056474096,20,2025-11-01,20,兖矿能源,contemporaneous
-0.002241780977591884,-0.147598176626038,0.008638074743699486,23,2025-12-01,23,兖矿能源,contemporaneous
0.0019038078519236718,0.6473904892363859,0.3196882887143163,18,2025-01-01,18,公牛集团,contemporaneous
0.002579853467562815,0.3314173119932987,0.04611428934035344,18,2025-02-01,18,公牛集团,contemporaneous
-0.001863627343009263,0.6382579680548464,0.2513918452928403,21,2025-03-01,21,公牛集团,contemporaneous
0.00045029376006572395,0.6078893781525619,0.2684516223862199,21,2025-04-01,21,公牛集团,contemporaneous
-0.00042330442398479085,0.14883686155555076,0.017533348119802783,19,2025-05-01,19,公牛集团,contemporaneous
-0.0015846016054889348,0.8012711154674091,0.112289920071999,20,2025-06-01,20,公牛集团,contemporaneous
-0.0012517009832749308,0.18150916520805122,0.039887103287766235,23,2025-07-01,23,公牛集团,contemporaneous
-0.001390748858499011,0.2971372208306066,0.11912064041998727,21,2025-08-01,21,公牛集团,contemporaneous
-0.002863992189528177,0.2968754791932694,0.1576975851037764,22,2025-09-01,22,公牛集团,contemporaneous
-0.001290155363833545,0.3326411851702653,0.22247035454295727,17,2025-10-01,17,公牛集团,contemporaneous
-0.0004360903622932311,0.39657710268348856,0.1519912006748727,20,2025-11-01,20,公牛集团,contemporaneous
-0.002333746220369611,0.26936322182407907,0.05837812032933565,23,2025-12-01,23,公牛集团,contemporaneous
-0.0003730775133410397,1.306641800677859,0.8443451748388336,18,2025-01-01,18,兴业证券,contemporaneous
-0.0010375232801606562,1.1064317457893238,0.7256304241404192,18,2025-02-01,18,兴业证券,contemporaneous
-0.0007572574575158632,0.9759339216687328,0.738376943907159,21,2025-03-01,21,兴业证券,contemporaneous
0.000984248657093186,1.2105555401079164,0.9429574521589561,21,2025-04-01,21,兴业证券,contemporaneous
-0.0015333096575737503,1.3158577745498046,0.5705727631462443,19,2025-05-01,19,兴业证券,contemporaneous
0.00012079039932504998,3.118420317995991,0.4234434465191612,20,2025-06-01,20,兴业证券,contemporaneous
0.00010807916308537579,1.369721001393079,0.3650171164820506,23,2025-07-01,23,兴业证券,contemporaneous
-0.0026557120182941077,1.2011072747651184,0.5406228707712266,21,2025-08-01,21,兴业证券,contemporaneous
-0.0030595193348440914,0.8901964943905206,0.3651785773168371,22,2025-09-01,22,兴业证券,contemporaneous
0.0030280177100409735,0.6236989293034414,0.40155703920324526,17,2025-10-01,17,兴业证券,contemporaneous
0.000535957265562445,1.0217215611401218,0.3354116429156465,20,2025-11-01,20,兴业证券,contemporaneous
0.0023222249768027644,2.291365902726885,0.3847017020883243,23,2025-12-01,23,兴业证券,contemporaneous
0.004279417465794907,0.5812120950275884,0.2576908192944837,18,2025-01-01,18,兴业银行,contemporaneous
0.0008225210413313729,0.399724166976169,0.10650792682993881,18,2025-02-01,18,兴业银行,contemporaneous
0.001980409124060973,0.8859160528043175,0.337847918484278,21,2025-03-01,21,兴业银行,contemporaneous
-0.0005589845408562849,0.7248658628473733,0.5216408106190926,21,2025-04-01,21,兴业银行,contemporaneous
0.003771148772776796,0.5889095977613056,0.12526375810946022,19,2025-05-01,19,兴业银行,contemporaneous
0.002551700558943404,1.0581741595687262,0.154846922546937,20,2025-06-01,20,兴业银行,contemporaneous
-0.001136496469744896,-0.07558469306441452,0.0013630764233123482,23,2025-07-01,23,兴业银行,contemporaneous
-0.0030492421336101526,0.5501921934120163,0.25027605123548013,21,2025-08-01,21,兴业银行,contemporaneous
-0.005324458415156346,-0.07528791640857378,0.004796047517439228,22,2025-09-01,22,兴业银行,contemporaneous
0.0011937418056557998,-0.29361069614858837,0.1021183525761481,17,2025-10-01,17,兴业银行,contemporaneous
0.0021713560052140724,-0.015601669276926411,0.00017193806550963586,20,2025-11-01,20,兴业银行,contemporaneous
-0.0001982509247014367,0.13561250077824188,0.011397857697812208,23,2025-12-01,23,兴业银行,contemporaneous
0.0003331289028156326,0.5596013737433922,0.20958194126255836,18,2025-01-01,18,农业银行,contemporaneous
-0.00025769522842036656,-0.018537737868380005,0.00030618535769066924,18,2025-02-01,18,农业银行,contemporaneous
0.0004912890744657576,0.17070563780905837,0.02794480669130961,21,2025-03-01,21,农业银行,contemporaneous
0.0029412327704573956,0.5133535831972754,0.2981205324107258,21,2025-04-01,21,农业银行,contemporaneous
0.0008750140185418585,0.2133368401939632,0.027073742329162265,19,2025-05-01,19,农业银行,contemporaneous
0.0022126346954347773,0.7320359560041436,0.16014662244163813,20,2025-06-01,20,农业银行,contemporaneous
0.004690156695305404,-0.48504556795523573,0.07342681557472663,23,2025-07-01,23,农业银行,contemporaneous
0.004885157008101458,0.07363245548710325,0.0028965621650356432,21,2025-08-01,21,农业银行,contemporaneous
-0.0010388800106890003,-0.7567168123804885,0.18993007939892825,22,2025-09-01,22,农业银行,contemporaneous
0.010584051964497859,-0.12888339646358693,0.010098301809430832,17,2025-10-01,17,农业银行,contemporaneous
0.0008334453961850179,0.18698359513390617,0.014126735893125852,20,2025-11-01,20,农业银行,contemporaneous
-0.0009678067754680145,-0.23349545769251828,0.01487843490041052,23,2025-12-01,23,农业银行,contemporaneous
-0.0020745907303332807,0.7016166161775058,0.2640488587054932,18,2025-01-01,18,分众传媒,contemporaneous
-0.0026350525459596366,0.40158696550120293,0.057037709506480905,18,2025-02-01,18,分众传媒,contemporaneous
0.004874410801546206,0.6262683247027931,0.13812875270161495,21,2025-03-01,21,分众传媒,contemporaneous
0.003428172512327924,1.3172125094484102,0.4587904594863127,21,2025-04-01,21,分众传媒,contemporaneous
0.0011913026963663947,0.8463481030910218,0.1457786253784249,19,2025-05-01,19,分众传媒,contemporaneous
-0.0027198674603125363,1.2895773494543938,0.42664072672553544,20,2025-06-01,20,分众传媒,contemporaneous
0.00027588511562788966,0.6663250664931406,0.062041300405970334,23,2025-07-01,23,分众传媒,contemporaneous
0.0032355298294706567,0.6682162495580684,0.10558525957767062,21,2025-08-01,21,分众传媒,contemporaneous
-0.0021494500497237787,0.6571223576123286,0.10369086407629724,22,2025-09-01,22,分众传媒,contemporaneous
-0.0014362591454942534,0.01640547340230106,0.000246034622631508,17,2025-10-01,17,分众传媒,contemporaneous
-0.00239989747153642,-0.13380541551164893,0.010501717763222063,20,2025-11-01,20,分众传媒,contemporaneous
-0.00044474073479540345,0.6235638154632736,0.13586985237292315,23,2025-12-01,23,分众传媒,contemporaneous
-0.0006952559361761175,1.0199792883559686,0.6341276797745661,18,2025-01-01,18,包钢股份,contemporaneous
0.00020432007275327391,0.811396855920055,0.15226298970671592,18,2025-02-01,18,包钢股份,contemporaneous
-0.00045700521479104364,0.028904893880825636,0.0004064488220140161,21,2025-03-01,21,包钢股份,contemporaneous
0.0002542805415877618,1.2350325318738324,0.8186183202274566,21,2025-04-01,21,包钢股份,contemporaneous
-0.0006443196868391259,1.0440876465938949,0.21868047949775027,19,2025-05-01,19,包钢股份,contemporaneous
-0.0004225892851603937,1.5774518136193594,0.4234204426064362,20,2025-06-01,20,包钢股份,contemporaneous
0.0127985048467787,3.927113310343467,0.25997743308506005,23,2025-07-01,23,包钢股份,contemporaneous
-0.008054373434432334,2.2078735359826696,0.26800307946620205,21,2025-08-01,21,包钢股份,contemporaneous
-0.009154647576485837,1.4404356783696768,0.5852946024980878,22,2025-09-01,22,包钢股份,contemporaneous
0.004491992948434615,0.3361198766115933,0.011946365279837168,17,2025-10-01,17,包钢股份,contemporaneous
-0.0009879940011335206,0.813394141310861,0.10359606660405885,20,2025-11-01,20,包钢股份,contemporaneous
-0.0021537903945067754,1.3106085439337263,0.5705198680016089,23,2025-12-01,23,包钢股份,contemporaneous
0.0011624977436924767,0.8677460541455488,0.4955390319049421,18,2025-01-01,18,北京银行,contemporaneous
-0.0012334847483852858,-0.13319356559307002,0.022931359189122813,18,2025-02-01,18,北京银行,contemporaneous
0.001643651192473197,0.1667504193713077,0.02068212683781767,21,2025-03-01,21,北京银行,contemporaneous
0.0009196045715381355,0.7996969343905427,0.4566815310490643,21,2025-04-01,21,北京银行,contemporaneous
0.002263469282037043,0.34000437912545656,0.05571642262950027,19,2025-05-01,19,北京银行,contemporaneous
0.0037633386477415828,0.29100107322096547,0.017637106600641106,20,2025-06-01,20,北京银行,contemporaneous
-0.0010644569949160155,-0.09424684991283103,0.0021457797510209264,23,2025-07-01,23,北京银行,contemporaneous
-0.005352213139108914,0.4158758904459941,0.13832453849249204,21,2025-08-01,21,北京银行,contemporaneous
-0.0037133000708497914,-0.07056264346497094,0.005316384919276773,22,2025-09-01,22,北京银行,contemporaneous
0.0008863636321250004,-0.1681817461249961,0.044194826970836765,17,2025-10-01,17,北京银行,contemporaneous
0.0010924752155296773,0.21546043140558827,0.040179882020907276,20,2025-11-01,20,北京银行,contemporaneous
-0.0015848563871721725,0.04942905171502012,0.0037093812982652574,23,2025-12-01,23,北京银行,contemporaneous
0.0010403417447770963,-0.5758992694202142,0.08813227780632393,18,2025-01-01,18,北新建材,contemporaneous
-0.004334519970704312,-0.09121233473448181,0.002683664897790261,18,2025-02-01,18,北新建材,contemporaneous
0.0005244134636423315,0.1268273648895047,0.007559436347215898,21,2025-03-01,21,北新建材,contemporaneous
-0.0007116368596425471,0.6516651805659305,0.22995670968468962,21,2025-04-01,21,北新建材,contemporaneous
0.0009596132484566256,0.29148420310597484,0.03439681638846315,19,2025-05-01,19,北新建材,contemporaneous
-0.0035454889048803628,0.9527689721272725,0.23514415986522375,20,2025-06-01,20,北新建材,contemporaneous
-0.00265269574153916,1.4094318765738834,0.20807673776201108,23,2025-07-01,23,北新建材,contemporaneous
-0.001153886368936129,0.4907513972573889,0.155196297696517,21,2025-08-01,21,北新建材,contemporaneous
-0.005983270717118281,0.36794971793890585,0.1692761016996399,22,2025-09-01,22,北新建材,contemporaneous
0.00036678817142334974,0.2646010858030601,0.05362742649096308,17,2025-10-01,17,北新建材,contemporaneous
0.003104315958600584,-0.16375233589909227,0.0076793831692323344,20,2025-11-01,20,北新建材,contemporaneous
-0.000749932864912953,0.23813115420591946,0.017299419574045127,23,2025-12-01,23,北新建材,contemporaneous
-6.630787511626053e-05,1.1060224657988835,0.4421016900490765,18,2025-01-01,18,北方华创,contemporaneous
0.007705109775912665,2.0465653350549764,0.42824145278741177,18,2025-02-01,18,北方华创,contemporaneous
-0.003206147691634455,1.708984756764641,0.3827761830549439,21,2025-03-01,21,北方华创,contemporaneous
0.004443943387494268,0.29280332618174,0.053023800203471305,21,2025-04-01,21,北方华创,contemporaneous
-0.00411944418484182,0.2863580896332215,0.01920940741278543,19,2025-05-01,19,北方华创,contemporaneous
0.00236204442390367,0.3832980762669279,0.023056829477282936,20,2025-06-01,20,北方华创,contemporaneous
-0.0009897553585989857,1.4506924218118376,0.28730776650192025,23,2025-07-01,23,北方华创,contemporaneous
-0.00206312199580259,1.581324893372149,0.23645198934588074,21,2025-08-01,21,北方华创,contemporaneous
0.007266032827656852,1.3714763850626677,0.2201483058176512,22,2025-09-01,22,北方华创,contemporaneous
-0.005923023706016306,1.7914030022771654,0.6549061997732003,17,2025-10-01,17,北方华创,contemporaneous
0.00411398401529162,1.0451749081938244,0.11644242378129988,20,2025-11-01,20,北方华创,contemporaneous
0.0016446011763267421,1.6040417572740306,0.30949840727710665,23,2025-12-01,23,北方华创,contemporaneous
0.0016088301472901648,1.152182343045152,0.4453744255632017,18,2025-01-01,18,北方稀土,contemporaneous
0.002735394444695132,0.8288666664352636,0.1068607773774557,18,2025-02-01,18,北方稀土,contemporaneous
0.0007664211946612216,0.9484508788563925,0.20373719282271507,21,2025-03-01,21,北方稀土,contemporaneous
0.001887576544707465,0.2897484466736049,0.054993260119760023,21,2025-04-01,21,北方稀土,contemporaneous
-0.001005055620233696,1.088798784525666,0.18076624671270525,19,2025-05-01,19,北方稀土,contemporaneous
0.0014551486690198936,1.686389945222305,0.38573669223703144,20,2025-06-01,20,北方稀土,contemporaneous
0.013152814286658807,3.721172483149077,0.24430425457857352,23,2025-07-01,23,北方稀土,contemporaneous
0.01264381633681613,1.7480348129593284,0.11480978930957009,21,2025-08-01,21,北方稀土,contemporaneous
-0.00956589306193584,1.8302644453391004,0.35954296823020315,22,2025-09-01,22,北方稀土,contemporaneous
0.003801619752589091,0.9724642059855317,0.07771809014377118,17,2025-10-01,17,北方稀土,contemporaneous
-0.004467318841687255,1.144503061349577,0.24316022373057533,20,2025-11-01,20,北方稀土,contemporaneous
-0.0003120189058406042,1.5225937697138996,0.34606271490589546,23,2025-12-01,23,北方稀土,contemporaneous
0.0018323690341042359,0.8082813178797361,0.19129981897913284,18,2025-01-01,18,华东医药,contemporaneous
-0.0009731213599740523,0.7392915117709202,0.21344044668168172,18,2025-02-01,18,华东医药,contemporaneous
0.00305703533659106,0.9774206841222373,0.10022796813799528,21,2025-03-01,21,华东医药,contemporaneous
0.003856300296634462,0.6234418331869974,0.15735648908628486,21,2025-04-01,21,华东医药,contemporaneous
0.008018190993954675,-0.44217952278213285,0.024147161138499795,19,2025-05-01,19,华东医药,contemporaneous
-0.004782182981072847,0.3906214135498799,0.016187771534077577,20,2025-06-01,20,华东医药,contemporaneous
0.0031703459731197213,0.6869898471092734,0.0449372656151007,23,2025-07-01,23,华东医药,contemporaneous
-0.0035604769856851645,0.7912388388659464,0.12623913858934366,21,2025-08-01,21,华东医药,contemporaneous
-0.004038332668200865,1.1297650978721423,0.3704239680744216,22,2025-09-01,22,华东医药,contemporaneous
0.00013142417935332884,0.6657889509933925,0.2350569139799521,17,2025-10-01,17,华东医药,contemporaneous
0.0015585069148227708,0.7644409329060848,0.15667715422203732,20,2025-11-01,20,华东医药,contemporaneous
-0.003750930402292945,1.1017767919629926,0.3577267910501942,23,2025-12-01,23,华东医药,contemporaneous
-0.0019708196419753504,0.9018855441789647,0.5335090938069204,18,2025-01-01,18,华兰生物,contemporaneous
-0.0005313329268344419,0.5263585991292288,0.10466806016530461,18,2025-02-01,18,华兰生物,contemporaneous
-0.0007396125009116765,0.6813748085478812,0.28677450464272636,21,2025-03-01,21,华兰生物,contemporaneous
0.0024850303057080076,-0.12096217445736561,0.018843197172008552,21,2025-04-01,21,华兰生物,contemporaneous
-0.001234623461965694,0.38522752760985196,0.10688073618833516,19,2025-05-01,19,华兰生物,contemporaneous
-0.001796782043090131,0.850620669119152,0.3058160170244528,20,2025-06-01,20,华兰生物,contemporaneous
0.001052992220331533,0.9426471287606466,0.34722641812242994,23,2025-07-01,23,华兰生物,contemporaneous
0.0008845725295060135,0.13417902195743914,0.01239617069497323,21,2025-08-01,21,华兰生物,contemporaneous
-0.0040982422922281455,0.6012639274929427,0.45563468403986906,22,2025-09-01,22,华兰生物,contemporaneous
0.0025854662407006433,0.147073908089065,0.030240075694789037,17,2025-10-01,17,华兰生物,contemporaneous
-0.0012008644893118682,0.39258201731224474,0.09811377661675558,20,2025-11-01,20,华兰生物,contemporaneous
-0.0017334140329584526,0.5093786591435363,0.2743510987219854,23,2025-12-01,23,华兰生物,contemporaneous
-0.002061672591158137,0.4194502852953421,0.06117902793843599,18,2025-01-01,18,华利集团,contemporaneous
-0.003602952130705977,0.23349427449782545,0.009867641154164497,18,2025-02-01,18,华利集团,contemporaneous
-0.005151015243235361,0.286798920574721,0.0203348219972046,21,2025-03-01,21,华利集团,contemporaneous
