alpha,beta,r2,nobs,year_month,observations,stock,method
0.004636213736053392,1.40140700506544,0.4048916454057545,19,2025-05-01,19,浦发银行,lagged
0.006390300031773411,-0.4554491398483956,0.05411053007579569,20,2025-06-01,20,浦发银行,lagged
-0.004102227131265978,0.8152578637323549,0.04865760953807674,23,2025-07-01,23,浦发银行,lagged
0.0035344807006319847,-0.1319415836264813,0.007937460002185759,21,2025-08-01,21,浦发银行,lagged
-0.005569928832499002,-0.29105521587140387,0.03906761821362825,22,2025-09-01,22,浦发银行,lagged
-0.0011853650439540002,-0.4875640719198999,0.054844527871728777,17,2025-10-01,17,浦发银行,lagged
0.00033533300946918406,0.1534467199363428,0.015997825135034227,20,2025-11-01,20,浦发银行,lagged
0.0029522195226701973,0.47036022955873247,0.07506714993400487,23,2025-12-01,23,浦发银行,lagged
0.006020673629945511,1.077438559883879,0.12516486621599066,17,2025-01-01,17,浪潮信息,lagged
0.009419681438387555,-0.5912896265235327,0.010201419534028533,18,2025-02-01,18,浪潮信息,lagged
-0.0046985485270144385,-0.05271803679552879,0.0006440085041586885,21,2025-03-01,21,浪潮信息,lagged
-0.000557581031917143,0.8675915414336334,0.22107315853302645,21,2025-04-01,21,浪潮信息,lagged
-7.471219089996012e-05,-1.3603730560749216,0.21735382725150032,19,2025-05-01,19,浪潮信息,lagged
0.0017577325095562073,0.3500209466392736,0.015927712132962735,20,2025-06-01,20,浪潮信息,lagged
0.009403931108349247,-2.087397819475178,0.14680833157505413,23,2025-07-01,23,浪潮信息,lagged
0.009742094563296267,-0.12189940066786509,0.001592036950361586,21,2025-08-01,21,浪潮信息,lagged
0.0048570286022557516,0.36363400984195215,0.00929892641711405,22,2025-09-01,22,浪潮信息,lagged
-0.006528252115982173,-0.4960254469456922,0.02848449860301927,17,2025-10-01,17,浪潮信息,lagged
-0.003436942881804668,-0.41700383542806296,0.026828197170112644,20,2025-11-01,20,浪潮信息,lagged
0.004145286420242374,-0.39610485742021695,0.0178608996677444,23,2025-12-01,23,浪潮信息,lagged
-0.002696536610020107,1.031994931652013,0.10155480155033625,17,2025-01-01,17,海光信息,lagged
0.017804712517083827,-2.172615180672074,0.11654916208678523,18,2025-02-01,18,海光信息,lagged
-0.00528074558651133,0.4160842452121899,0.018369852949971732,21,2025-03-01,21,海光信息,lagged
0.0034707446591259947,0.5272957102764245,0.15814224054659287,21,2025-04-01,21,海光信息,lagged
-0.004097331469680473,-0.36604513298815,0.03987515507711559,19,2025-05-01,19,海光信息,lagged
0.001045602097352963,1.1757189894490394,0.14057237523157207,20,2025-06-01,20,海光信息,lagged
-0.0006417683466402528,0.035562694773666165,0.00010023066009645643,23,2025-07-01,23,海光信息,lagged
0.019288379942963552,-0.43938781591305065,0.005106661143012614,21,2025-08-01,21,海光信息,lagged
0.013553415420162928,0.12911551885657588,0.0004681890468007932,22,2025-09-01,22,海光信息,lagged
-0.004043560119423818,-0.7173255377179659,0.045545169992214474,17,2025-10-01,17,海光信息,lagged
-0.0026811764194556494,-0.16928622586562186,0.0034708309038846696,20,2025-11-01,20,海光信息,lagged
0.002541052839570159,-0.669087885604191,0.04238629904287794,23,2025-12-01,23,海光信息,lagged
0.0010140798354127253,0.3467998889689027,0.04351693395229439,17,2025-01-01,17,海南机场,lagged
0.0018036214120636532,0.10925397671949397,0.004989216003259189,18,2025-02-01,18,海南机场,lagged
-0.0017504999126688402,0.4283072310200279,0.16480569477467688,21,2025-03-01,21,海南机场,lagged
-0.0010309298411750154,-0.05253833827853904,0.0007073842120054463,21,2025-04-01,21,海南机场,lagged
-0.0003479456671900402,-0.4444507631449004,0.10257206131045649,19,2025-05-01,19,海南机场,lagged
0.0009628429686633817,0.4636611153731962,0.057780295429402995,20,2025-06-01,20,海南机场,lagged
0.006214172527206036,-0.4820659916942009,0.004216944797863831,23,2025-07-01,23,海南机场,lagged
-0.0003421613640548788,0.04593471703056279,0.0015871008233971917,21,2025-08-01,21,海南机场,lagged
0.003128778821949084,-0.14418915963145615,0.01564292751971108,22,2025-09-01,22,海南机场,lagged
0.011389167836253718,-0.7384085750650168,0.07713275392925767,17,2025-10-01,17,海南机场,lagged
0.0016245153777129677,0.4644843687167729,0.01955918605218987,20,2025-11-01,20,海南机场,lagged
0.004949168763295893,-0.7049632090725508,0.0149838171619594,23,2025-12-01,23,海南机场,lagged
0.0024795195483984663,0.03777112391960041,0.0004929021128651234,17,2025-01-01,17,海大集团,lagged
0.002332862471478363,-0.39292092554445956,0.026964147645440417,18,2025-02-01,18,海大集团,lagged
-0.0012170342047042376,-0.7053321495109454,0.13496022628780746,21,2025-03-01,21,海大集团,lagged
0.004749559036225095,-0.3591369441223121,0.05659403171713184,21,2025-04-01,21,海大集团,lagged
0.004509551725190161,0.2827540626161638,0.009114630809376134,19,2025-05-01,19,海大集团,lagged
0.00010165772372908188,-0.9061769146456077,0.13926300316867735,20,2025-06-01,20,海大集团,lagged
-0.002987707518667839,0.5957490880798653,0.02050198291503491,23,2025-07-01,23,海大集团,lagged
0.0020250208826527814,0.6156656915100622,0.28189627611097745,21,2025-08-01,21,海大集团,lagged
0.0019459348038295041,-0.0002967888834013721,3.1029537828075604e-08,22,2025-09-01,22,海大集团,lagged
-0.00543227575083403,0.39349939426626523,0.05045330904412004,17,2025-10-01,17,海大集团,lagged
-0.001879987330024681,0.12409375667898664,0.005368092224032783,20,2025-11-01,20,海大集团,lagged
0.0003999866607346781,-0.45064780252952574,0.036659749978745326,23,2025-12-01,23,海大集团,lagged
-0.005379177333891118,0.08150735412107227,0.006291649283591716,17,2025-01-01,17,海天味业,lagged
-0.00026754619594616307,0.25116329136840265,0.02776960997492517,18,2025-02-01,18,海天味业,lagged
-0.00036604043432696793,0.26875203772706097,0.028828190266717457,21,2025-03-01,21,海天味业,lagged
0.0009437021349278764,-0.4889566116070452,0.18514778016740407,21,2025-04-01,21,海天味业,lagged
0.0027416015224061116,0.3352233953429018,0.026082220149721724,19,2025-05-01,19,海天味业,lagged
-0.0057234620218455205,0.19576290041379837,0.009761622663269076,20,2025-06-01,20,海天味业,lagged
-0.0006812071195448989,0.03271039841563356,0.0002417172561033354,23,2025-07-01,23,海天味业,lagged
0.0013084114850793454,0.7018094818634157,0.3900584041847134,21,2025-08-01,21,海天味业,lagged
-0.0024878258591226644,0.020566542154455438,0.0006316655760209011,22,2025-09-01,22,海天味业,lagged
-0.0012088860015240371,-0.0519276224797697,0.00659178563122953,17,2025-10-01,17,海天味业,lagged
-0.0010992729278315129,0.20473336845181841,0.0768537475687866,20,2025-11-01,20,海天味业,lagged
0.00047633799385160124,-0.29130835061140875,0.08578867570190474,23,2025-12-01,23,海天味业,lagged
-0.00018625342679013724,0.35847983113363757,0.04143160996862483,17,2025-01-01,17,海尔智家,lagged
-0.004635594296596758,0.8330683002490498,0.1677487562450104,18,2025-02-01,18,海尔智家,lagged
0.0019682467687470893,-0.15486754774103395,0.007771857099336255,21,2025-03-01,21,海尔智家,lagged
-0.005088848853443297,-0.5094842619312101,0.09839919493353044,21,2025-04-01,21,海尔智家,lagged
0.0006017117359535282,-0.00583801687740302,9.496977255829542e-06,19,2025-05-01,19,海尔智家,lagged
-0.00048214840340473996,0.008560962161365787,2.9065256201055156e-05,20,2025-06-01,20,海尔智家,lagged
-1.5044029828126487e-05,0.7311035496680713,0.03904326032647587,23,2025-07-01,23,海尔智家,lagged
0.0019021156974900946,0.22192090030811396,0.0759321710530686,21,2025-08-01,21,海尔智家,lagged
-0.0006596768247299346,-0.5305367937062206,0.11485506310122107,22,2025-09-01,22,海尔智家,lagged
0.0033389090459642586,0.07616565438651321,0.004875004881227496,17,2025-10-01,17,海尔智家,lagged
0.0022098828368791903,0.12403057755678373,0.0158040271275377,20,2025-11-01,20,海尔智家,lagged
-0.0019156673140965194,-0.34669907157171237,0.0711904668990424,23,2025-12-01,23,海尔智家,lagged
-0.0006404327735421689,0.29812074800726757,0.08325027457921574,17,2025-01-01,17,海康威视,lagged
0.0036365805458648593,-0.7139159494463665,0.09240666380357587,18,2025-02-01,18,海康威视,lagged
0.0011682681939916158,0.1365064625058221,0.0033611516009510733,21,2025-03-01,21,海康威视,lagged
